,head,variable,value
275,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,l_text_topics,topic_5
276,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi1893
277,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,prerequisite,Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18
278,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1740
279,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi751
280,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi758
281,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,prerequisite,Course1_W8-S1-L2_Recap_of_the_Tagging_Problem_3-15
282,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi662
283,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi1060
284,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,l_text_topics,topic_2
285,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1025
286,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi1151
287,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi1742
288,Course1_W8-S1-L8_Summary_2-45,concept_vocab_index,vi1468
289,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,concept_vocab_index,vi1295
290,Course1_W2-S1-L6_The_Viterbi_Algorithm_for_HMMs_Part_2_3-31,concept_vocab_index,vi175
291,Course1_W3-S1-L5_Context-Free_Grammars_Part_2_2-22,concept_vocab_index,vi1842
292,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi210
293,Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi145
294,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi173
295,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1226
296,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi175
297,Course3_W7-S1-L6_-_Information_Extraction_-_10_slides_05-37,concept_vocab_index,vi1313
298,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,concept_vocab_index,vi288
299,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi1893
300,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi688
301,Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi1880
302,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi175
303,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi92
304,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi0
305,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,concept_vocab_index,vi1073
306,Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi283
307,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,l_text_topics,topic_1
308,Course2_W3-S1-L7_Precision_Recall_and_the_F_measure_16-16,l_text_topics,topic_12
309,Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,concept_vocab_index,vi1282
310,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1886
311,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,level,level_2
312,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi1893
313,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1503
314,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi1313
315,Course2_W8-S3-L1_Introduction_to_Summarization,concept_vocab_index,vi1893
316,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1282
317,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi1893
318,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1003
319,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi1886
320,Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,concept_vocab_index,vi1527
321,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi92
322,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi1003
323,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi1945
324,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi1789
325,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1424
326,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi1282
327,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi726
328,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,l_text_topics,topic_5
329,Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35,concept_vocab_index,vi1673
330,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi81
331,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi92
332,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi1594
333,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi1003
334,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1098
335,Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi1183
336,Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21,concept_vocab_index,vi1893
337,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi352
338,Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,concept_vocab_index,vi0
339,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi204
340,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1880
341,Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21,concept_vocab_index,vi1926
342,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi688
343,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi672
344,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi1937
345,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1033
346,Course1_W5-S2-L5_The_EM_Algorithm_for_IBM_Model_2_Part_1_5-09,concept_vocab_index,vi0
347,Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,l_text_topics,topic_13
348,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi4
349,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,level,level_3
350,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi129
351,Course1_W3-S1-L8_A_Simple_Grammar_for_English_Part_3_11-21,concept_vocab_index,vi2039
352,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi1579
353,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi1212
354,Course2_W1-S2-L1_Regular_Expressions_11-25,l_text_topics,topic_0
355,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi751
356,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi2039
357,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi444
358,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi725
359,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi662
360,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,concept_vocab_index,vi1183
361,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi557
362,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi318
363,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,l_text_topics,topic_3
364,Course1_W3-S2-L4_The_CKY_Parsing_Algorithm_Part_1__7-31,concept_vocab_index,vi2014
365,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,level,level_1
366,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi84
367,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi672
368,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi1874
369,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi1073
370,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi0
371,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi4
372,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi167
373,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,prerequisite,Course1_W5-S2-L1_Introduction_3-24
374,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1332
375,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,l_text_topics,topic_8
376,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi52
377,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1313
378,Course3_W11-S1-L4_-_Representing_and_Understanding_Meaning_-_14_slides_09-22,concept_vocab_index,vi1346
379,Course2_W3-S1-L6_Multinomial_Naive_Bayes-_A_Worked_Example_8-58,concept_vocab_index,vi126
380,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi947
381,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1886
382,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi84
383,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi1330
384,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi1282
385,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1257
386,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,l_text_topics,topic_2
387,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi167
388,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi318
389,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi1611
390,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi688
391,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi131
392,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi675
393,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi193
394,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi126
395,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi675
396,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi435
397,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi887
398,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,prerequisite,Course1_W9-S2-L3_Motivation_for_GLMs_6-34
399,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi1673
400,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi4
401,Course2_W7-S1-L4_Query_Processing_with_the_Inverted_Index_6-43,concept_vocab_index,vi173
402,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi1740
403,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,level,level_3
404,Course2_W7-S1-L4_Query_Processing_with_the_Inverted_Index_6-43,concept_vocab_index,vi688
405,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi318
406,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi318
407,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1376
408,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,concept_vocab_index,vi318
409,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi1842
410,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi173
411,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi1937
412,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi233
413,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi2014
414,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,l_text_topics,topic_2
415,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi1073
416,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi370
417,Course2_W7-S2-L8_Evaluating_Search_Engines_9-02,concept_vocab_index,vi460
418,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi2029
419,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi192
420,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi767
421,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1363
422,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,level,level_3
423,Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,concept_vocab_index,vi81
424,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi1884
425,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi0
426,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi1003
427,Course1_W8-S2-L2_Conditional_History-based_Models_7-14,concept_vocab_index,vi1056
428,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1330
429,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1527
430,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi1644
431,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1212
432,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi173
433,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi1707
434,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,vi1220
435,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1183
436,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,vi1168
437,Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,l_text_topics,topic_11
438,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi1188
439,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi0
440,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,concept_vocab_index,vi1520
441,Course3_W11-S1-L7_-_Inference_-_9_slides_06-45,concept_vocab_index,vi0
442,Course1_W8-S1-L8_Summary_2-45,concept_vocab_index,vi1295
443,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi1188
444,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi997
445,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi800
446,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1880
447,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1393
448,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi1003
449,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi192
450,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1740
451,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1612
452,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1003
453,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi557
454,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi1756
455,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1664
456,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi688
457,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi516
458,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi1893
459,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,prerequisite,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17
460,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,l_text_topics,topic_12
461,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi1313
462,Course1_W5-S1-L4_Classical_Approaches_to_MT_Part_1_8-02,concept_vocab_index,vi4
463,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi288
464,Course2_W8-S2-L5_Advanced-_Answering_Complex_Questions_4-52,concept_vocab_index,vi1893
465,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi1693
466,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi435
467,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi1783
468,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi955
469,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi129
470,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi1926
471,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi1416
472,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi129
473,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi675
474,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi831
475,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi2042
476,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi672
477,Course1_W6-S1-L1_Introduction_0-41,concept_vocab_index,vi1063
478,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi1193
479,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi767
480,Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi142
481,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1740
482,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,l_text_topics,topic_2
483,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi1735
484,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi1073
485,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi2029
486,Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,prerequisite,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37
487,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,vi339
488,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,prerequisite,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19
489,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi1600
490,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1664
491,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi392
492,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1503
493,Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21,level,level_1
494,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,l_text_topics,topic_9
495,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi0
496,Course2_W7-S2-L5_TF-IDF_Weighting_3-42,concept_vocab_index,vi2027
497,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi378
498,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1374
499,Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi1295
500,Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49,concept_vocab_index,vi767
501,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi1926
502,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi675
503,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi173
504,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi173
505,Course1_W5-S2-L5_The_EM_Algorithm_for_IBM_Model_2_Part_1_5-09,concept_vocab_index,vi1740
506,Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi1180
507,Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi1566
508,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,concept_vocab_index,vi288
509,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,l_text_topics,topic_8
510,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1633
511,Course2_W7-S2-L5_TF-IDF_Weighting_3-42,level,level_3
512,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1132
513,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi557
514,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi1893
515,Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi528
516,Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi1468
517,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi142
518,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,prerequisite,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02
519,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi50
520,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi725
521,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi318
522,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi4
